,Observed,P-value,P-adjust
571,0.9847560969523824,0.8836,0.9297629762976297
572,1.0738092059504296,0.7229,0.8854020979020979
573,0.7317143878747887,0.82,0.9062203978528576
574,1.5865859043371136,0.5346,0.8777425373134329
575,1.683360825515931,0.5592,0.8777425373134329
576,1.7202470934992449,0.284,0.8777425373134329
577,0.8675607043056406,0.684,0.8788546255506609
578,1.703614708255074,0.2784,0.8777425373134329
579,0.8749543311344117,0.5906,0.8777425373134329
580,1.6962112098557829,0.5294,0.8777425373134329
581,1.5775586748549093,0.5469,0.8777425373134329
582,0.6383145972657776,0.7604,0.8969559367642113
583,1.716433784229898,0.4471,0.8777425373134329
584,1.009415014159016,0.5396,0.8777425373134329
585,2.9772263226977502,0.0056,0.8777425373134329
586,1.717671744261914,0.2156,0.8777425373134329
587,0.946925680311353,0.6424,0.8777425373134329
588,1.4952577449602096,0.6424,0.8777425373134329
589,1.3876192131950644,0.5607,0.8777425373134329
590,1.285601770622668,0.3416,0.8777425373134329
591,2.445138014440357,0.0447,0.8777425373134329
592,1.4958866319004709,0.5743,0.8777425373134329
593,1.1695224509940274,0.53,0.8777425373134329
594,1.285601770622668,0.3416,0.8777425373134329
595,0.7940390284634707,0.6033,0.8777425373134329
596,1.047486341621069,0.5195,0.8777425373134329
597,1.6305817099022135,0.5003,0.8777425373134329
598,1.0726348048150085,0.7082,0.8854020979020979
599,1.6526207093568257,0.4903,0.8777425373134329
600,1.6442055042230137,0.4655,0.8777425373134329
601,1.652892209343979,0.5227,0.8777425373134329
602,1.6793531080647337,0.5132,0.8777425373134329
603,1.6420139412527393,0.5262,0.8777425373134329
604,1.6793531080647337,0.5132,0.8777425373134329
605,1.3015064558037406,0.7175,0.8854020979020979
606,1.7476627002218748,0.3526,0.8777425373134329
607,1.8611761758081644,0.1448,0.8777425373134329
608,1.5183139771700551,0.3964,0.8777425373134329
609,2.2737493566587723,0.0454,0.8777425373134329
610,2.066055787443191,0.1024,0.8777425373134329
611,1.7243921176081023,0.4558,0.8777425373134329
612,0.7252568274736844,0.7622,0.8970073974445191
613,2.441417389262024,0.0285,0.8777425373134329
614,1.8761678766398904,0.1391,0.8777425373134329
615,1.5497310927064951,0.5144,0.8777425373134329
616,1.701067665219546,0.4809,0.8777425373134329
617,2.441417389262024,0.0285,0.8777425373134329
618,2.441417389262024,0.0285,0.8777425373134329
619,0.5390554183138517,0.9055,0.9418276374442793
620,1.1724448185687206,0.3982,0.8777425373134329
621,1.6940324219654288,0.5377,0.8777425373134329
622,1.5375670599298423,0.5723,0.8777425373134329
623,1.453731685248942,0.669,0.8777425373134329
624,0.8072744409983484,0.8411,0.9132457496136012
625,0.7901291356425408,0.6419,0.8777425373134329
626,0.6842555595706602,0.8247,0.9086347908147216
627,1.6393468332079495,0.5378,0.8777425373134329
628,1.6393468332079495,0.5378,0.8777425373134329
629,1.5149827515581098,0.6333,0.8777425373134329
630,1.6081491759333102,0.4598,0.8777425373134329
631,1.4787789226637482,0.5389,0.8777425373134329
632,1.4984721948955353,0.5228,0.8777425373134329
633,1.4868671039477084,0.2961,0.8777425373134329
634,1.707987792705802,0.4953,0.8777425373134329
635,0.690551171250456,0.8015,0.902319257837492
636,2.2623784153353323,0.0299,0.8777425373134329
637,1.72024605969444,0.1769,0.8777425373134329
638,1.6463554544878083,0.507,0.8777425373134329
639,1.6463554544878083,0.507,0.8777425373134329
640,2.299921948216641,0.041,0.8777425373134329
641,1.6463554544878083,0.507,0.8777425373134329
642,2.299921948216641,0.041,0.8777425373134329
643,0.9833603775283752,0.5229,0.8777425373134329
644,1.4042263867220723,0.4136,0.8777425373134329
645,1.2603687625317364,0.3826,0.8777425373134329
646,1.6253387506583898,0.2279,0.8777425373134329
647,1.6253387506583898,0.2279,0.8777425373134329
648,1.6589149550552296,0.5371,0.8777425373134329
649,1.5178607211796415,0.4531,0.8777425373134329
650,1.5623169503461851,0.5887,0.8777425373134329
651,1.5623169503461851,0.5887,0.8777425373134329
652,1.304464258227693,0.7576,0.8967196482921881
653,0.565292987351447,0.8722,0.9239406779661017
654,1.7573487817889768,0.4559,0.8777425373134329
655,1.5749097115165536,0.6414,0.8777425373134329
656,1.7033704745945892,0.5182,0.8777425373134329
657,0.3980649940066704,0.9407,0.9587798485730926
658,1.6463554544878083,0.507,0.8777425373134329
659,1.6463554544878083,0.507,0.8777425373134329
660,1.0128790574567017,0.7768,0.9003598298985933
661,0.9900045673659986,0.723,0.8854020979020979
662,1.4459641889834052,0.6652,0.8777425373134329
663,1.1695727107249032,0.3946,0.8777425373134329
664,1.7615318242913696,0.1945,0.8777425373134329
665,0.967573381275237,0.8451,0.9134751773049645
666,1.6643556593094435,0.4262,0.8777425373134329
667,0.6067178216729697,0.7842,0.9003598298985933
668,1.2433924628106436,0.5357,0.8777425373134329
669,0.6564403230454368,0.9571,0.9676054303870595
670,1.078719804354927,0.6711,0.8777425373134329
671,0.5479945648019628,0.7455,0.8923563611491109
672,1.327832496380799,0.3233,0.8777425373134329
673,1.2201467266198622,0.5178,0.8777425373134329
674,1.4932204543786678,0.2252,0.8777425373134329
675,1.5358197398782516,0.5931,0.8777425373134329
676,1.5261312044447322,0.6244,0.8777425373134329
677,1.7615318242913696,0.1945,0.8777425373134329
678,1.689352292202168,0.5079,0.8777425373134329
679,0.6610276119203498,0.8141,0.9044257614213198
680,1.115181443699652,0.4605,0.8777425373134329
681,0.7441304696784429,0.8047,0.902319257837492
682,0.6663332376686935,0.8351,0.9123129675810474
683,1.5358197398782516,0.5931,0.8777425373134329
684,1.6515144003325408,0.5427,0.8777425373134329
685,1.56629766666903,0.6107,0.8777425373134329
686,1.8267352423696448,0.234,0.8777425373134329
687,0.6354013998841731,0.8532,0.9174193548387096
688,1.623819552841241,0.2045,0.8777425373134329
689,1.7658841828163652,0.168,0.8777425373134329
690,1.5502608681900891,0.6109,0.8777425373134329
691,1.5855554429083805,0.4663,0.8777425373134329
692,1.5896942713926576,0.5514,0.8777425373134329
693,1.5896942713926576,0.5514,0.8777425373134329
694,1.5896942713926576,0.5514,0.8777425373134329
695,1.5855554429083805,0.4663,0.8777425373134329
696,1.5855554429083805,0.4663,0.8777425373134329
697,1.7513142561847217,0.4793,0.8777425373134329
698,0.9285857298615366,0.7638,0.8976830087306917
699,1.693155707845377,0.4765,0.8777425373134329
700,1.614237055600381,0.4225,0.8777425373134329
701,1.414818135286204,0.6138,0.8777425373134329
702,1.707080613959602,0.4811,0.8777425373134329
703,1.4337974286373547,0.4862,0.8777425373134329
704,1.7026431807370168,0.3597,0.8777425373134329
705,1.6738831416260054,0.5453,0.8777425373134329
706,1.6188767966479454,0.2157,0.8777425373134329
707,1.8122736562528208,0.2756,0.8777425373134329
708,1.8122736562528208,0.2756,0.8777425373134329
709,0.8321004425457634,0.8514,0.9166102737619195
710,1.80867007933043,0.3861,0.8777425373134329
711,1.8678235595570425,0.1442,0.8777425373134329
712,1.921386264330069,0.1838,0.8777425373134329
713,2.018921805849013,0.1399,0.8777425373134329
714,2.018921805849013,0.1399,0.8777425373134329
715,2.067680951505832,0.1082,0.8777425373134329
716,2.067680951505832,0.1082,0.8777425373134329
717,2.067680951505832,0.1082,0.8777425373134329
718,1.1739370504848037,0.6014,0.8777425373134329
719,1.1739370504848037,0.6014,0.8777425373134329
720,1.1739370504848037,0.6014,0.8777425373134329
721,1.0217128175316348,0.6114,0.8777425373134329
722,1.5245827700203076,0.3297,0.8777425373134329
723,1.2330522090447544,0.4543,0.8777425373134329
724,1.2330522090447544,0.4543,0.8777425373134329
725,1.5245827700203076,0.3297,0.8777425373134329
726,1.5896942713926558,0.5514,0.8777425373134329
727,1.5896942713926558,0.5514,0.8777425373134329
728,1.1739370504848037,0.6014,0.8777425373134329
729,1.990611885516829,0.1377,0.8777425373134329
730,2.0369896917823263,0.0967,0.8777425373134329
731,1.6359870935297112,0.5568,0.8777425373134329
732,1.1559385556266788,0.5909,0.8777425373134329
733,1.81813794786996,0.1743,0.8777425373134329
734,1.634986625727217,0.4544,0.8777425373134329
735,1.0739917094587506,0.7733,0.9003598298985933
736,1.7936750276794589,0.3128,0.8777425373134329
737,1.5494357919619184,0.4271,0.8777425373134329
738,1.5931605221668574,0.3756,0.8777425373134329
739,1.1559385556266788,0.5909,0.8777425373134329
740,1.650788862369226,0.4326,0.8777425373134329
741,1.5728367638358172,0.5911,0.8777425373134329
742,1.5700403179847089,0.6049,0.8777425373134329
743,0.605040212692948,0.8464,0.9134751773049645
744,1.7157618281125089,0.2486,0.8777425373134329
745,1.6515144003325408,0.5427,0.8777425373134329
746,1.534425253191611,0.2566,0.8777425373134329
747,1.534425253191611,0.2566,0.8777425373134329
748,0.9417217744321732,0.7606,0.8969559367642113
749,1.82016741552816,0.2975,0.8777425373134329
750,1.82016741552816,0.2975,0.8777425373134329
751,1.82016741552816,0.2975,0.8777425373134329
752,1.82016741552816,0.2975,0.8777425373134329
753,1.82016741552816,0.2975,0.8777425373134329
754,1.5855293905411076,0.2144,0.8777425373134329
755,1.4533349141611207,0.5546,0.8777425373134329
756,1.5855293905411076,0.2144,0.8777425373134329
757,1.4533349141611207,0.5546,0.8777425373134329
758,1.2522170792841325,0.5846,0.8777425373134329
759,3.150663803751618,0.0048,0.8777425373134329
760,2.3044671438354976,0.0857,0.8777425373134329
761,1.0331017603435315,0.5391,0.8777425373134329
762,1.8192390056504248,0.1593,0.8777425373134329
763,1.5362776088179784,0.6271,0.8777425373134329
764,1.635534683373339,0.5979,0.8777425373134329
765,2.279261354546705,0.0619,0.8777425373134329
766,1.7319377956046949,0.4391,0.8777425373134329
767,1.6520373150804109,0.5545,0.8777425373134329
768,1.6831322339930153,0.5375,0.8777425373134329
769,2.0142390409097874,0.1243,0.8777425373134329
770,1.7704580162832035,0.4541,0.8777425373134329
771,1.8453481604338648,0.3786,0.8777425373134329
772,1.7203603515480104,0.4681,0.8777425373134329
773,1.708073942160636,0.4502,0.8777425373134329
774,1.4006829866512698,0.6661,0.8777425373134329
775,1.380664182933406,0.7849,0.9003598298985933
776,1.6458107783167528,0.5554,0.8777425373134329
777,1.6810397714030747,0.5206,0.8777425373134329
778,2.0887202645849543,0.1141,0.8777425373134329
779,1.9422714502845264,0.132,0.8777425373134329
780,1.2423416816217263,0.6803,0.8786055923473142
781,1.6458107783167528,0.5554,0.8777425373134329
782,1.4445239520929114,0.5301,0.8777425373134329
783,1.7179216975922744,0.4769,0.8777425373134329
784,1.6979209643072968,0.4133,0.8777425373134329
785,1.3313436056341084,0.7448,0.8923563611491109
786,1.5556997632058744,0.5837,0.8777425373134329
787,0.912709100631908,0.8513,0.9166102737619195
788,1.4782579390035937,0.6176,0.8777425373134329
789,1.2682059843845863,0.7355,0.8897836538461539
790,1.630061686477072,0.507,0.8777425373134329
791,1.705944606396958,0.4946,0.8777425373134329
792,1.6159487182098504,0.5934,0.8777425373134329
793,1.6159487182098504,0.5934,0.8777425373134329
794,1.8310644730149384,0.3383,0.8777425373134329
795,1.7262283091129909,0.3413,0.8777425373134329
796,1.3937206819356405,0.3861,0.8777425373134329
797,2.0492261783713763,0.1237,0.8777425373134329
798,1.5877068185467258,0.572,0.8777425373134329
799,1.8192390056504248,0.1593,0.8777425373134329
800,1.128709209101388,0.6482,0.8777425373134329
801,1.5937479148890012,0.5566,0.8777425373134329
802,1.6133181407952066,0.5559,0.8777425373134329
803,1.7360332261271758,0.4332,0.8777425373134329
804,1.668866423049335,0.4429,0.8777425373134329
805,1.5809135259283988,0.6414,0.8777425373134329
806,1.738498308192789,0.4194,0.8777425373134329
807,1.1173169114898147,0.5251,0.8777425373134329
808,0.6888456757741875,0.9168,0.9457008244994111
809,1.3308098853626915,0.7091,0.8854020979020979
810,1.5394226312253785,0.5804,0.8777425373134329
811,1.4445239520929114,0.5301,0.8777425373134329
812,1.4496168924038184,0.514,0.8777425373134329
813,1.3092418597738416,0.7817,0.9003598298985933
814,1.370436345214149,0.7484,0.8945240532241556
815,1.6823795025220332,0.4756,0.8777425373134329
816,1.5962698202463002,0.5784,0.8777425373134329
817,1.1368826201823723,0.7197,0.8854020979020979
818,0.7866646423809773,0.5735,0.8777425373134329
819,1.588491432042238,0.3506,0.8777425373134329
820,1.289887612251498,0.4071,0.8777425373134329
821,0.8274110608651803,0.6602,0.8777425373134329
822,1.749386963533057,0.2946,0.8777425373134329
823,1.6808934615585285,0.3187,0.8777425373134329
824,1.7780100770887963,0.1739,0.8777425373134329
825,1.903208113111435,0.2296,0.8777425373134329
826,1.6111667494287452,0.5434,0.8777425373134329
827,1.6668864388702984,0.2058,0.8777425373134329
828,0.6719964980252879,0.7383,0.8897836538461539
829,0.8075029789168163,0.63,0.8777425373134329
830,0.6719964980252879,0.7383,0.8897836538461539
831,0.7626663610721621,0.6296,0.8777425373134329
832,1.4559693039157178,0.7331,0.8897836538461539
833,2.068777638847723,0.1404,0.8777425373134329
834,1.0243456334926675,0.7491,0.8945240532241556
835,1.985140324606548,0.1642,0.8777425373134329
836,1.5594404077901811,0.5172,0.8777425373134329
837,1.6009197439950709,0.2404,0.8777425373134329
838,1.0913882620503643,0.8119,0.9035918626827718
839,1.725900156078253,0.2405,0.8777425373134329
840,1.7356890258811428,0.5195,0.8777425373134329
841,1.5261493073527157,0.5434,0.8777425373134329
842,1.3583556234031433,0.7187,0.8854020979020979
843,1.755413131656434,0.5102,0.8777425373134329
844,2.018921805849013,0.1399,0.8777425373134329
845,1.5072640882376351,0.6427,0.8777425373134329
846,1.6082128736419716,0.5973,0.8777425373134329
847,1.7589627416692624,0.4889,0.8777425373134329
848,1.5261493073527157,0.5434,0.8777425373134329
849,1.5845997874728874,0.6276,0.8777425373134329
850,0.0864911016970738,0.9946,0.9957379862700229
851,2.5985209017084867,0.0303,0.8777425373134329
852,1.6833116170099796,0.3599,0.8777425373134329
853,1.3258926391892112,0.7268,0.8869595536959554
854,2.0502750077618965,0.1889,0.8777425373134329
855,1.0863187273733257,0.4236,0.8777425373134329
856,1.3218302808041176,0.6419,0.8777425373134329
857,1.0863187273733257,0.4236,0.8777425373134329
858,1.4965642765621632,0.6495,0.8777425373134329
859,1.6808934615585285,0.3187,0.8777425373134329
860,0.7557973415396275,0.7401,0.8897836538461539
861,2.02326807132384,0.1048,0.8777425373134329
862,1.9029811991616712,0.1288,0.8777425373134329
863,2.075015846937897,0.0886,0.8777425373134329
864,1.6913977374298166,0.3781,0.8777425373134329
865,1.589585431009658,0.2723,0.8777425373134329
866,1.5301626730981763,0.629,0.8777425373134329
867,1.063851709952401,0.6997,0.8854020979020979
868,1.8662182616481664,0.3062,0.8777425373134329
869,1.8611747119722373,0.2256,0.8777425373134329
870,1.826863867528166,0.3202,0.8777425373134329
871,1.7692095341233365,0.433,0.8777425373134329
872,1.702811484621476,0.4464,0.8777425373134329
873,1.4748394711117014,0.7142,0.8854020979020979
874,1.7524615082027806,0.4191,0.8777425373134329
875,1.4748394711117014,0.7142,0.8854020979020979
876,1.3414672023724916,0.7382,0.8897836538461539
877,1.7236243835137055,0.4923,0.8777425373134329
878,1.4557453337300956,0.6838,0.8788546255506609
879,1.3834166432525343,0.7686,0.9001672240802675
880,1.0158330301020468,0.8101,0.9035918626827718
881,1.8276265582418605,0.2093,0.8777425373134329
882,1.4216072949582408,0.6801,0.8786055923473142
883,1.4756979371419812,0.5699,0.8777425373134329
884,1.5691596436691189,0.5891,0.8777425373134329
885,1.3399211214119495,0.7063,0.8854020979020979
886,1.7507590488516442,0.3204,0.8777425373134329
887,1.683360825515931,0.5592,0.8777425373134329
888,1.5471099490145062,0.4771,0.8777425373134329
889,1.683360825515931,0.5592,0.8777425373134329
890,1.683360825515931,0.5592,0.8777425373134329
891,2.4859992731921388,0.0337,0.8777425373134329
892,1.5261312044447322,0.6244,0.8777425373134329
893,0.8131694083854221,0.7136,0.8854020979020979
894,0.6354013998841731,0.8532,0.9174193548387096
895,1.7561097836100965,0.3823,0.8777425373134329
896,1.0181390282551162,0.8079,0.9031140210795272
897,1.763865659369657,0.1543,0.8777425373134329
898,1.3030802522738276,0.5759,0.8777425373134329
899,1.3308098853626915,0.7091,0.8854020979020979
900,1.6402120375584404,0.5781,0.8777425373134329
901,1.5740278919592918,0.3052,0.8777425373134329
902,1.3030802522738276,0.5759,0.8777425373134329
903,1.5529371269066663,0.6177,0.8777425373134329
904,1.6515144003325408,0.5427,0.8777425373134329
905,0.8286840289322633,0.5792,0.8777425373134329
906,1.9273399827887108,0.1281,0.8777425373134329
907,1.5868682538171457,0.3213,0.8777425373134329
908,0.9285857298615366,0.7638,0.8976830087306917
909,1.6370068743498534,0.5937,0.8777425373134329
910,1.5582347404996528,0.6255,0.8777425373134329
911,0.8749543311344117,0.5906,0.8777425373134329
912,0.6719964980252879,0.7383,0.8897836538461539
913,0.6719964980252879,0.7383,0.8897836538461539
914,0.9833603775283752,0.5229,0.8777425373134329
915,1.249912846309499,0.6527,0.8777425373134329
916,2.2915389870610743,0.0486,0.8777425373134329
917,1.7669928754446078,0.328,0.8777425373134329
918,0.6383145972657776,0.7604,0.8969559367642113
919,1.3801118979735352,0.6311,0.8777425373134329
920,1.68029234356472,0.3145,0.8777425373134329
921,0.6999124187586364,0.8027,0.902319257837492
922,1.1496533670608045,0.5499,0.8777425373134329
923,2.4584324694062656,0.0592,0.8777425373134329
924,1.6374663325031311,0.4591,0.8777425373134329
925,1.7641175772185127,0.4248,0.8777425373134329
926,1.7641175772185127,0.4248,0.8777425373134329
927,1.6598996318298458,0.5821,0.8777425373134329
928,1.7176033303761085,0.5237,0.8777425373134329
929,0.7044201588560398,0.7424,0.8907673860911272
930,1.6977638507203312,0.5492,0.8777425373134329
931,1.665631233875057,0.2768,0.8777425373134329
932,1.6973086186319404,0.5551,0.8777425373134329
933,1.4756299708764598,0.3789,0.8777425373134329
934,1.4020941577762829,0.6059,0.8777425373134329
935,1.553626267733156,0.5517,0.8777425373134329
936,1.560895827464876,0.547,0.8777425373134329
937,0.5339757385821045,0.8635,0.9228244274809161
938,1.549165739151099,0.5549,0.8777425373134329
939,2.2915389870610743,0.0486,0.8777425373134329
940,2.2915389870610743,0.0486,0.8777425373134329
941,2.2915389870610743,0.0486,0.8777425373134329
942,1.714823530073429,0.5406,0.8777425373134329
943,1.6662412249210776,0.5483,0.8777425373134329
944,1.7069432218490153,0.5447,0.8777425373134329
945,1.7069432218490153,0.5447,0.8777425373134329
946,1.7069432218490153,0.5447,0.8777425373134329
947,1.7069432218490153,0.5447,0.8777425373134329
948,0.6494020222099876,0.7787,0.9003598298985933
949,1.9456501599652465,0.238,0.8777425373134329
950,1.635534683373339,0.5979,0.8777425373134329
951,0.8321965772627631,0.7858,0.9003598298985933
952,1.4120341571708683,0.7076,0.8854020979020979
953,0.6494020222099876,0.7787,0.9003598298985933
954,1.82016741552816,0.2975,0.8777425373134329
955,1.5236833595059662,0.4855,0.8777425373134329
956,1.1216079816456612,0.6082,0.8777425373134329
957,1.387235613886309,0.7256,0.8861130495464062
958,1.5501328974421948,0.6191,0.8777425373134329
959,1.7758473601150753,0.3417,0.8777425373134329
960,1.5470707362735234,0.674,0.8786055923473142
961,0.7943366682428286,0.7414,0.8904941660947152
962,1.656728382710513,0.4639,0.8777425373134329
963,0.9374398569959582,0.8595,0.9205288902476306
964,2.4584324694062656,0.0592,0.8777425373134329
965,1.661366015851967,0.4705,0.8777425373134329
966,1.6731028999961135,0.5582,0.8777425373134329
967,2.0886227589623387,0.1101,0.8777425373134329
968,1.735051431297412,0.4966,0.8777425373134329
969,1.6811586556484517,0.349,0.8777425373134329
970,0.5752452962189373,0.9034,0.9407616780720024
971,1.7825196687946412,0.2525,0.8777425373134329
972,1.5169599757364605,0.5192,0.8777425373134329
973,1.5169599757364605,0.5192,0.8777425373134329
974,1.630080326269837,0.5326,0.8777425373134329
975,3.123094240863839,0.0034,0.8777425373134329
976,3.123094240863839,0.0034,0.8777425373134329
977,1.5989597194738114,0.5969,0.8777425373134329
978,1.946498611027977,0.1258,0.8777425373134329
979,1.850742790612684,0.1557,0.8777425373134329
980,1.5128824235962617,0.2854,0.8777425373134329
981,2.045959300129092,0.0948,0.8777425373134329
982,2.037633994732866,0.0971,0.8777425373134329
983,2.0368094631012243,0.103,0.8777425373134329
984,2.172902664662642,0.0795,0.8777425373134329
985,2.172902664662642,0.0795,0.8777425373134329
986,2.0617704427190704,0.098,0.8777425373134329
987,1.9064359233628183,0.1406,0.8777425373134329
988,1.9797862799636388,0.1147,0.8777425373134329
989,2.0617704427190704,0.098,0.8777425373134329
990,1.5996104322346163,0.2429,0.8777425373134329
991,1.672902154948918,0.2183,0.8777425373134329
992,1.5560299323138151,0.2721,0.8777425373134329
993,1.672902154948918,0.2183,0.8777425373134329
994,2.176609034850354,0.0702,0.8777425373134329
995,2.0451079872143176,0.0981,0.8777425373134329
996,2.1565456945141634,0.071,0.8777425373134329
997,2.176609034850354,0.0702,0.8777425373134329
998,2.6125126121651534,0.0098,0.8777425373134329
999,2.261121154445575,0.0351,0.8777425373134329
1000,2.103054641985898,0.0641,0.8777425373134329
1001,2.306977624068531,0.0292,0.8777425373134329
1002,2.356201607985497,0.0238,0.8777425373134329
1003,2.140097347583823,0.0594,0.8777425373134329
1004,1.9771459586302265,0.1044,0.8777425373134329
1005,2.178795106424064,0.0522,0.8777425373134329
1006,1.6734483428199616,0.2359,0.8777425373134329
1007,0.6114352529844566,0.842,0.9132457496136012
1008,2.0445618376922545,0.1136,0.8777425373134329
1009,1.5455170646051053,0.2723,0.8777425373134329
1010,1.70101122971061,0.5223,0.8777425373134329
1011,1.70101122971061,0.5223,0.8777425373134329
1012,1.8288940535683424,0.3803,0.8777425373134329
1013,1.4312077351000718,0.5279,0.8777425373134329
1014,1.5797120215655032,0.6254,0.8777425373134329
1015,1.147134023037249,0.488,0.8777425373134329
1016,1.6853071476302943,0.5356,0.8777425373134329
1017,1.967457065163557,0.2118,0.8777425373134329
1018,1.7945321560996723,0.396,0.8777425373134329
1019,1.7837585132395868,0.4145,0.8777425373134329
1020,1.717605876644782,0.2924,0.8777425373134329
1021,1.0017067304017198,0.7971,0.902319257837492
1022,1.640901218457412,0.614,0.8777425373134329
1023,1.9205118346205128,0.2078,0.8777425373134329
1024,0.7824564838382522,0.8266,0.9091865577889446
1025,1.6259208406615422,0.6102,0.8777425373134329
1026,1.6573074517459625,0.4931,0.8777425373134329
1027,1.7640567085420091,0.4227,0.8777425373134329
1028,1.732716348847946,0.4677,0.8777425373134329
1029,1.5415163487408483,0.4824,0.8777425373134329
1030,1.6899595491587898,0.515,0.8777425373134329
1031,1.9273399827887108,0.1281,0.8777425373134329
1032,1.714823530073429,0.5406,0.8777425373134329
1033,0.7521373271712951,0.8414,0.9132457496136012
1034,1.683360825515931,0.5592,0.8777425373134329
1035,1.7101924165315951,0.4571,0.8777425373134329
1036,3.5851960591181773,0.0021,0.8777425373134329
1037,1.6821402692988812,0.5511,0.8777425373134329
1038,1.6533924062000984,0.4954,0.8777425373134329
1039,1.5995751686031328,0.2064,0.8777425373134329
1040,1.7744054096954454,0.4136,0.8777425373134329
1041,2.9652564360498928,0.0114,0.8777425373134329
1042,1.659427242283872,0.4388,0.8777425373134329
1043,1.5477112617136937,0.5319,0.8777425373134329
1044,1.6088318585400718,0.5433,0.8777425373134329
1045,1.6515144003325408,0.5427,0.8777425373134329
1046,1.6571478323420492,0.3858,0.8777425373134329
1047,1.601458084070872,0.6043,0.8777425373134329
1048,1.5904386817947072,0.596,0.8777425373134329
1049,1.4568583786322007,0.6379,0.8777425373134329
1050,1.5730667255987552,0.4696,0.8777425373134329
1051,1.6825483893090765,0.5369,0.8777425373134329
1052,1.6542639432688688,0.5534,0.8777425373134329
1053,1.6825483893090765,0.5369,0.8777425373134329
1054,0.9842404806029684,0.6548,0.8777425373134329
1055,2.019008852863569,0.1022,0.8777425373134329
1056,1.6627413318546782,0.5472,0.8777425373134329
1057,1.6682930954720547,0.5591,0.8777425373134329
1058,2.019008852863569,0.1022,0.8777425373134329
1059,1.48790865998527,0.3995,0.8777425373134329
1060,1.6515144003325408,0.5427,0.8777425373134329
1061,1.6597084335933925,0.525,0.8777425373134329
1062,1.70101122971061,0.5223,0.8777425373134329
1063,1.699261666791699,0.5004,0.8777425373134329
1064,1.7023028800224558,0.4973,0.8777425373134329
1065,1.70101122971061,0.5223,0.8777425373134329
1066,1.6213673930714516,0.4874,0.8777425373134329
1067,0.5565588038591617,0.8408,0.9132457496136012
1068,1.2297294695772585,0.5239,0.8777425373134329
1069,1.0570194031564664,0.4397,0.8777425373134329
1070,1.5277752990626328,0.6312,0.8777425373134329
1071,1.5784863260694628,0.6087,0.8777425373134329
1072,1.5784863260694628,0.6087,0.8777425373134329
1073,1.5784863260694628,0.6087,0.8777425373134329
1074,1.6515144003325424,0.5427,0.8777425373134329
1075,1.7312752691248945,0.3338,0.8777425373134329
1076,1.4140508339023774,0.3846,0.8777425373134329
1077,0.4971634436224625,0.9301,0.9518567251461989
1078,1.4028356766783292,0.4839,0.8777425373134329
1079,1.3706901676766032,0.4173,0.8777425373134329
1080,1.3095517701402073,0.6511,0.8777425373134329
1081,0.6696282607544477,0.8361,0.9123129675810474
1082,1.2546472959592774,0.4486,0.8777425373134329
1083,1.229440799969411,0.7585,0.8969559367642113
1084,1.775630508049972,0.1758,0.8777425373134329
1085,1.585954415409394,0.5513,0.8777425373134329
1086,2.2245276755469496,0.108,0.8777425373134329
1087,1.7388465420559094,0.5101,0.8777425373134329
1088,1.6870945339279124,0.5208,0.8777425373134329
1089,1.7388465420559094,0.5101,0.8777425373134329
1090,1.7375989883656495,0.5056,0.8777425373134329
1091,1.7388465420559094,0.5101,0.8777425373134329
1092,1.7388465420559094,0.5101,0.8777425373134329
1093,2.88130492283008,0.029,0.8777425373134329
1094,0.8911170347849323,0.6803,0.8786055923473142
1095,1.4970089054930955,0.2718,0.8777425373134329
1096,0.8417736645133942,0.6796,0.8786055923473142
1097,0.920142445974951,0.6949,0.8845385174418605
1098,0.4931259747245173,0.9219,0.9478995299647475
1099,1.036060711408047,0.5604,0.8777425373134329
1100,1.167775909938738,0.6086,0.8777425373134329
1101,1.9130601831907268,0.2127,0.8777425373134329
1102,1.6509386498282508,0.4883,0.8777425373134329
1103,1.6915202139071426,0.4733,0.8777425373134329
1104,1.4795728997438804,0.5917,0.8777425373134329
1105,0.8217332780862928,0.6696,0.8777425373134329
1106,1.9130601831907268,0.2127,0.8777425373134329
1107,2.0054265010666343,0.1212,0.8777425373134329
1108,1.7193350494962878,0.4552,0.8777425373134329
1109,1.4026096418046434,0.3691,0.8777425373134329
1110,1.7080010236568572,0.4908,0.8777425373134329
1111,1.5809918909259453,0.4958,0.8777425373134329
1112,0.507243923500142,0.9563,0.967075989598382
1113,0.8217332780862928,0.6696,0.8777425373134329
1114,1.581235685765944,0.5424,0.8777425373134329
1115,1.626842083443074,0.2156,0.8777425373134329
1116,0.7267103175661711,0.9173,0.9457008244994111
1117,1.4955209204413524,0.5483,0.8777425373134329
1118,2.031336950347941,0.1165,0.8777425373134329
1119,0.615613493558319,0.7858,0.9003598298985933
1120,1.6396295415402609,0.5177,0.8777425373134329
1121,1.5370213642975168,0.6123,0.8777425373134329
1122,1.559463007368737,0.4507,0.8777425373134329
1123,1.5149827515581098,0.6333,0.8777425373134329
1124,1.2430209786140043,0.7047,0.8854020979020979
1125,1.7341839224704936,0.3851,0.8777425373134329
1126,1.714823530073429,0.5406,0.8777425373134329
1127,1.6396295415402609,0.5177,0.8777425373134329
1128,1.683360825515931,0.5592,0.8777425373134329
1129,1.714823530073429,0.5406,0.8777425373134329
1130,1.5743501282288592,0.5406,0.8777425373134329
1131,0.5418993055672914,0.7837,0.9003598298985933
